X_Coordinate(nm),Y_Coordinate(nm),Cr_Composition
6.2963,29.214,1
6.4213,29.212,1
6.5463,29.21,1
6.6714,29.205,1
6.7966,29.2,1
6.9219,29.192,1
7.0473,29.184,1
7.1728,29.174,1
7.2985,29.162,1
7.4244,29.15,1
7.5504,29.136,1
7.6766,29.121,1
7.8031,29.105,1
7.9297,29.089,1
8.0566,29.072,1
8.1837,29.054,1
8.311,29.036,1
8.4386,29.018,1
8.5664,29,1
8.6944,28.982,1
8.8226,28.964,1
8.951,28.947,1
9.0796,28.93,1
9.2083,28.914,1
9.3372,28.899,1
9.4661,28.884,1
9.5952,28.87,1
9.7243,28.856,1
9.8535,28.843,1
9.9827,28.83,1
10.112,28.818,1
10.241,28.806,1
10.371,28.794,1
10.5,28.782,1
10.629,28.77,1
10.758,28.758,1
10.887,28.745,1
11.016,28.733,1
11.146,28.72,1
11.274,28.706,1
11.403,28.692,1
11.532,28.677,1
11.66,28.662,1
11.789,28.646,1
11.917,28.629,1
12.045,28.611,1
12.173,28.593,1
12.3,28.574,1
12.427,28.554,1
12.554,28.533,1
12.68,28.513,1
12.806,28.492,1
12.932,28.471,1
13.057,28.45,1
13.182,28.429,1
13.307,28.408,1
13.431,28.388,1
13.555,28.369,1
13.678,28.35,1
13.801,28.332,1
13.924,28.315,1
14.046,28.3,1
14.168,28.285,1
14.29,28.271,1
14.411,28.258,1
14.532,28.247,1
14.653,28.237,1
14.773,28.228,1
14.893,28.22,0.998068585382334
15.013,28.214,0.990911559293781
15.133,28.209,0.985987380195158
15.252,28.205,0.975496744444765
15.371,28.203,0.970349498213204
15.49,28.203,0.960773407034495
15.609,28.203,0.955945093080675
15.727,28.205,0.954026570408938
15.846,28.209,0.950132640433882
15.964,28.214,0.949740775516529
16.083,28.22,0.947878092635871
16.201,28.228,0.949036891260384
16.319,28.237,0.953004460009413
16.437,28.248,0.955217724659791
16.555,28.26,0.960480683439851
16.674,28.273,0.968085162588434
16.792,28.287,0.973024832921393
16.911,28.303,0.979302036175005
17.029,28.319,0.986523310482905
17.148,28.336,0.989006588574975
17.267,28.354,0.992479795697973
17.386,28.373,0.995261425418373
17.505,28.392,0.997599438473629
17.624,28.411,1
17.744,28.431,1
17.864,28.451,1
17.984,28.471,1
18.104,28.492,1
18.225,28.512,1
18.346,28.532,1
18.467,28.552,1
18.589,28.572,1
18.711,28.591,1
18.833,28.61,1
18.956,28.628,1
19.079,28.645,1
19.203,28.662,1
19.327,28.677,1
19.451,28.692,1
19.576,28.704,1
19.701,28.716,1
19.827,28.726,1
19.952,28.734,1
20.079,28.74,1
20.205,28.745,1
20.332,28.749,1
20.46,28.75,1
20.588,28.75,1
20.716,28.749,1
20.844,28.747,1
20.973,28.743,1
21.102,28.739,1
21.231,28.734,1
21.361,28.728,1
21.491,28.722,1
21.621,28.716,1
21.751,28.71,1
21.882,28.704,1
22.013,28.699,1
22.144,28.693,1
22.275,28.689,1
22.407,28.685,1
22.539,28.681,1
22.67,28.678,1
22.802,28.676,1
22.935,28.675,1
23.067,28.674,1
23.199,28.674,1
23.332,28.675,1
23.465,28.676,1
23.597,28.678,1
23.73,28.681,1
23.863,28.684,1
23.996,28.688,1
24.13,28.692,1
24.263,28.698,1
24.396,28.703,1
24.53,28.71,1
24.664,28.716,1
24.797,28.724,1
24.931,28.731,1
25.065,28.74,1
25.199,28.748,1
25.333,28.757,1
25.468,28.767,1
25.602,28.777,1
25.737,28.787,1
25.871,28.798,1
26.006,28.809,1
26.141,28.821,1
26.276,28.833,1
26.411,28.845,1
26.546,28.858,1
26.681,28.871,1
26.817,28.884,1
26.953,28.898,1
27.088,28.912,1
27.224,28.927,1
27.36,28.942,1
27.497,28.958,1
27.633,28.975,1
27.769,28.992,1
27.906,29.01,1
28.043,29.03,1
28.18,29.051,1
28.317,29.073,1
28.455,29.097,0.998038921166258
28.592,29.123,0.985252658097742
28.729,29.151,0.965762266840946
28.867,29.182,0.940822527376457
29.004,29.215,0.909900838876983
29.142,29.25,0.870851793681222
29.279,29.287,0.832192009110521
29.415,29.326,0.781233440655215
29.552,29.365,0.727616037201312
29.688,29.404,0.672824990616126
29.823,29.441,0.6156695088819
29.955,29.475,0.558090979916543
30.079,29.501,0.500325429062767
30.192,29.515,0.448230107974089
30.296,29.521,0.398449148717987
30.396,29.524,0.352936753508585
30.495,29.525,0.313648111676253
30.593,29.525,0.277681742552519
30.692,29.525,0.245223444528582
30.79,29.525,0.216568086219048
30.887,29.524,0.192870105891767
30.985,29.524,0.169832352405823
31.083,29.523,0.149301600287763
31.181,29.522,0.135122828499702
31.279,29.52,0.121059764212512
31.377,29.519,0.11245574531442
31.475,29.517,0.103023128555637
31.573,29.516,0.0984294474090588
31.671,29.514,0.0971915862462311
31.769,29.512,0.0949696265308431
31.866,29.51,0.0938484548095666
31.964,29.508,0.0954754430201185
32.062,29.506,0.0973484398140802
32.16,29.504,0.0983642389469131
32.258,29.502,0.0969349858689502
32.356,29.5,0.096202706656269
32.453,29.497,0.0933349043097993
32.551,29.495,0.0918767953176472
32.649,29.494,0.0895525739252818
32.747,29.492,0.0884498920289541
32.845,29.49,0.0902235223695009
32.943,29.488,0.0952950814885034
33.041,29.487,0.105586290809629
33.139,29.485,0.122125508364293
33.237,29.484,0.139672348503847
33.335,29.483,0.165283312868138
33.433,29.482,0.19480550882688
33.531,29.481,0.228492550273015
33.63,29.48,0.265558649972648
33.728,29.479,0.30887195077822
33.828,29.478,0.358616494316912
33.929,29.475,0.407563910949526
34.034,29.469,0.464893675836217
34.149,29.454,0.517991741742481
34.275,29.429,0.580202927069377
34.407,29.396,0.637994378951258
34.542,29.361,0.693879835138738
34.678,29.324,0.750311452614303
34.815,29.287,0.803983782307265
34.951,29.25,0.851354535253536
35.088,29.215,0.896585642889102
35.226,29.181,0.932233322855086
35.363,29.15,0.966938081403205
35.501,29.121,0.989825677562637
35.638,29.094,1
35.776,29.07,1
35.914,29.049,1
36.051,29.029,1
36.189,29.011,1
36.326,28.994,1
36.463,28.979,1
36.6,28.964,1
36.737,28.949,1
36.873,28.935,1
37.01,28.921,1
37.146,28.906,1
37.282,28.891,1
37.417,28.875,1
37.552,28.858,1
37.687,28.84,1
37.821,28.821,1
37.955,28.801,1
38.088,28.78,1
38.221,28.759,1
38.353,28.737,1
38.484,28.715,1
38.615,28.693,0.993690770200234
38.744,28.672,0.977880153946206
38.873,28.651,0.960588091025147
39.002,28.632,0.940222695378407
39.129,28.614,0.919282415348724
39.256,28.597,0.896392234812587
39.381,28.582,0.87449763575158
39.506,28.569,0.851174785084892
39.63,28.557,0.828683545404941
39.753,28.547,0.808112689580409
39.875,28.538,0.786614197076715
39.996,28.531,0.765639112283975
40.115,28.525,0.747753871449996
40.234,28.521,0.729328307619597
40.351,28.518,0.712457906336903
40.467,28.516,0.697866340759084
40.581,28.516,0.689183706777623
40.695,28.517,0.67647700930004
40.808,28.518,0.668926748700981
40.92,28.521,0.666272881980577
41.032,28.525,0.664766786815625
41.144,28.53,0.667624276792442
41.257,28.535,0.673472675289538
41.37,28.542,0.685537339849513
41.485,28.549,0.697126773376136
41.6,28.557,0.714180790224902
41.716,28.566,0.730119893437231
41.834,28.576,0.749029386635751
41.952,28.586,0.770007487474245
42.072,28.598,0.789070348724822
42.193,28.61,0.808654398919907
42.314,28.623,0.828852150339403
42.437,28.637,0.847783301508898
42.56,28.652,0.868215106557945
42.684,28.667,0.882392961277446
42.809,28.683,0.901763331307059
42.934,28.7,0.918139727416836
43.061,28.717,0.934175984427995
43.188,28.735,0.952023991055066
43.315,28.752,0.967151963934576
43.444,28.769,0.980111519744793
43.573,28.785,0.991855239714694
43.703,28.801,1
43.833,28.815,1
43.964,28.827,1
44.095,28.838,1
44.227,28.847,1
44.359,28.855,1
44.491,28.86,1
44.624,28.865,1
44.757,28.868,1
44.889,28.87,1
45.023,28.871,1
45.156,28.871,1
45.289,28.871,1
45.423,28.869,1
45.556,28.868,1
45.69,28.865,1
45.823,28.862,1
45.957,28.859,1
46.091,28.856,1
46.225,28.852,1
46.359,28.848,1
46.493,28.844,1
46.628,28.84,1
46.762,28.836,1
46.896,28.831,1
47.03,28.827,1
47.165,28.822,1
47.299,28.818,1
47.434,28.813,1
47.569,28.809,1
47.703,28.805,1
47.838,28.8,1
47.973,28.796,1
48.107,28.792,1
48.242,28.787,1
48.377,28.783,1
48.512,28.779,1
48.647,28.776,1
48.782,28.772,1
48.917,28.768,1
49.052,28.765,1
49.188,28.762,0.991248519821448
49.323,28.759,0.979517565624797
49.458,28.757,0.954266811703694
49.594,28.755,0.922314674823143
49.729,28.753,0.883910734127792
49.864,28.751,0.837493227583034
50,28.75,0.78365892392071
0,28.875,0.800053505306824
0.13414,28.854,0.75010336449776
0.26822,28.833,0.694194676609081
0.40205,28.812,0.641978375002746
0.53513,28.786,0.585997294193401
0.66651,28.758,0.543487530084082
0.79461,28.73,0.498137913160259
0.91737,28.706,0.46146104134203
1.033,28.689,0.432384299188007
1.1416,28.678,0.408558212497611
1.2449,28.672,0.391236669484666
1.3452,28.67,0.388734387806075
1.4444,28.672,0.39097937528511
1.5445,28.676,0.398874992969541
1.6476,28.684,0.409835757908742
1.7562,28.698,0.440004493397028
1.8719,28.717,0.469556183531929
1.9941,28.742,0.508520472496752
2.1206,28.77,0.552808224447205
2.2495,28.798,0.598311797386621
2.3794,28.824,0.64446864895056
2.5096,28.847,0.697451956969569
2.6396,28.868,0.744713066907756
2.7693,28.889,0.795376051006285
2.8986,28.911,0.846314656316905
3.0276,28.932,0.892985393665737
3.1563,28.955,0.934897560179842
3.2846,28.978,0.97307011719817
3.4125,29.002,1
3.54,29.027,1
3.6673,29.051,1
3.7941,29.076,1
3.9207,29.101,1
4.0469,29.125,1
4.1729,29.148,1
4.2986,29.171,1
4.4241,29.192,1
4.5494,29.213,1
4.6744,29.232,1
4.7994,29.25,0.994801568784011
4.9241,29.267,0.992054219354418
5.0488,29.283,0.989597040604509
5.1733,29.297,0.991177048107088
5.2978,29.309,0.98966892467047
5.4222,29.32,0.989475390712423
5.5465,29.33,0.992966392367808
5.6708,29.338,0.998806194962558
5.7951,29.344,1
5.9194,29.349,1
6.0437,29.352,1
6.168,29.354,1
6.2923,29.354,1
6.4167,29.353,1
6.5412,29.35,1
6.6657,29.345,1
6.7903,29.339,1
6.9151,29.332,1
7.04,29.323,1
7.1651,29.312,1
7.2903,29.301,1
7.4157,29.287,1
7.5413,29.273,1
7.6671,29.258,1
7.7932,29.241,1
7.9195,29.224,1
8.046,29.206,1
8.1728,29.188,1
8.2999,29.169,1
8.4272,29.15,1
8.5548,29.132,1
8.6826,29.113,1
8.8106,29.095,1
8.9388,29.077,1
9.0672,29.06,1
9.1958,29.044,1
9.3245,29.028,1
9.4534,29.013,1
9.5823,28.999,1
9.7113,28.985,1
9.8404,28.971,1
9.9695,28.958,1
10.099,28.946,1
10.228,28.934,1
10.357,28.921,1
10.486,28.909,1
10.615,28.897,1
10.745,28.885,1
10.874,28.873,1
11.003,28.861,1
11.132,28.848,1
11.261,28.834,1
11.389,28.82,1
11.518,28.806,1
11.646,28.791,1
11.775,28.775,1
11.903,28.758,1
12.031,28.741,1
12.159,28.723,1
12.286,28.704,1
12.413,28.685,1
12.54,28.665,1
12.667,28.645,1
12.793,28.625,1
12.919,28.605,1
13.044,28.584,1
13.169,28.564,1
13.294,28.544,1
13.419,28.525,1
13.543,28.506,1
13.666,28.488,1
13.79,28.471,1
13.913,28.454,1
14.036,28.439,1
14.158,28.425,1
14.28,28.411,1
14.402,28.399,1
14.523,28.388,1
14.645,28.378,1
14.766,28.37,1
14.887,28.362,1
15.007,28.356,1
15.127,28.352,1
15.248,28.348,0.996770512255206
15.368,28.346,0.993554855372572
15.487,28.346,0.985650077886277
15.607,28.346,0.982341577394176
15.727,28.349,0.981160371784455
15.846,28.352,0.977938320553172
15.966,28.358,0.977948137402059
16.085,28.364,0.976114429249936
16.204,28.372,0.977025853181581
16.323,28.382,0.980288514449406
16.442,28.392,0.98142804148859
16.562,28.405,0.98569137422291
16.681,28.418,0.991858857749341
16.8,28.432,0.995198760527589
16.919,28.448,0.999747264093193
17.039,28.464,1
17.158,28.481,1
17.278,28.499,1
17.397,28.518,1
17.517,28.537,1
17.637,28.557,1
17.757,28.576,1
17.877,28.596,1
17.998,28.616,1
18.119,28.637,1
18.24,28.657,1
18.361,28.677,1
18.483,28.696,1
18.604,28.716,1
18.727,28.735,1
18.849,28.753,1
18.972,28.771,1
19.095,28.787,1
19.219,28.803,1
19.343,28.818,1
19.467,28.832,1
19.592,28.844,1
19.717,28.855,1
19.843,28.864,1
19.968,28.872,1
20.095,28.878,1
20.221,28.882,1
20.348,28.885,1
20.475,28.886,1
20.603,28.885,1
20.731,28.884,1
20.859,28.881,1
20.988,28.877,1
21.117,28.872,1
21.246,28.866,1
21.376,28.86,1
21.506,28.854,1
21.636,28.848,1
21.766,28.841,1
21.897,28.835,1
22.028,28.829,1
22.159,28.824,1
22.29,28.819,1
22.422,28.814,1
22.553,28.811,1
22.685,28.808,1
22.817,28.806,1
22.949,28.804,1
23.082,28.803,1
23.214,28.803,1
23.347,28.804,1
23.48,28.805,1
23.612,28.807,1
23.745,28.81,1
23.879,28.813,1
24.012,28.817,1
24.145,28.822,1
24.279,28.827,1
24.412,28.833,1
24.546,28.839,1
24.68,28.846,1
24.813,28.853,1
24.947,28.861,1
25.082,28.869,1
25.216,28.877,1
25.35,28.887,1
25.485,28.896,1
25.619,28.906,1
25.754,28.916,1
25.889,28.927,1
26.024,28.938,1
26.159,28.95,1
26.294,28.961,1
26.43,28.974,1
26.565,28.986,1
26.701,28.999,1
26.837,29.012,1
26.973,29.026,1
27.109,29.04,1
27.245,29.055,1
27.382,29.07,1
27.518,29.085,1
27.655,29.102,1
27.792,29.119,1
27.929,29.137,1
28.067,29.156,1
28.204,29.177,1
28.342,29.199,1
28.48,29.223,0.9942925895728
28.618,29.249,0.978592974390007
28.756,29.277,0.95613122937508
28.894,29.308,0.926627177306988
29.032,29.342,0.890766961405241
29.17,29.378,0.846064888742198
29.308,29.416,0.801211949209447
29.446,29.456,0.745075098493516
29.583,29.496,0.685737990744362
29.719,29.536,0.626528148785041
29.852,29.572,0.566013705536182
29.979,29.6,0.50605519940868
30.093,29.615,0.447503300974096
30.198,29.622,0.395385944206173
30.298,29.625,0.346680839103617
30.396,29.626,0.302845239582491
30.494,29.627,0.266454454781861
30.592,29.627,0.233439107011189
30.69,29.627,0.203842144452909
30.788,29.627,0.178916405942467
30.886,29.626,0.158693412021829
30.983,29.625,0.139031809032751
31.081,29.624,0.122451801534445
31.179,29.623,0.111730772063303
31.277,29.622,0.101285073023985
31.374,29.621,0.0963604205425912
31.472,29.619,0.090195425900958
31.57,29.617,0.0888123623270985
31.667,29.616,0.09017605147958
31.765,29.614,0.090386790949333
31.863,29.612,0.0913911564079843
31.96,29.61,0.0942050369660569
32.058,29.608,0.0965294398514436
32.156,29.606,0.0977830386593348
32.253,29.603,0.0960125177400752
32.351,29.601,0.0942535124345243
32.448,29.599,0.089944530078771
32.546,29.597,0.0868562601093611
32.644,29.595,0.0821048261359812
32.741,29.593,0.078375624440153
32.839,29.592,0.0772081640337486
32.937,29.59,0.0789338786054729
33.035,29.588,0.0855556148034668
33.132,29.587,0.0979240590164598
33.23,29.585,0.111470252603656
33.328,29.584,0.13231324086698
33.426,29.583,0.157619885322645
33.524,29.582,0.186629040744238
33.622,29.581,0.219803551488855
33.72,29.58,0.259609637114401
33.818,29.58,0.306866041936983
33.917,29.579,0.353872221439867
34.018,29.576,0.410051788454529
34.124,29.57,0.463867246742956
34.24,29.554,0.526885104880216
34.367,29.527,0.586912884539861
34.5,29.492,0.645928299096951
34.636,29.455,0.706064232392848
34.773,29.416,0.763578084263193
34.91,29.378,0.815618400380347
35.048,29.342,0.86503819501618
35.186,29.307,0.90548488869249
35.324,29.275,0.944188495103674
35.462,29.245,0.971176965178069
35.6,29.218,0.996888341086899
35.738,29.193,1
35.876,29.172,1
36.014,29.152,1
36.152,29.134,1
36.29,29.117,1
36.427,29.101,1
36.564,29.087,1
36.701,29.072,1
36.838,29.058,1
36.974,29.044,1
37.11,29.03,1
37.246,29.015,1
37.382,28.999,1
37.517,28.983,1
37.652,28.965,1
37.786,28.947,1
37.92,28.928,1
38.053,28.908,1
38.185,28.888,1
38.317,28.867,1
38.448,28.846,1
38.579,28.825,1
38.709,28.805,0.992200098357304
38.838,28.786,0.97956903629921
38.966,28.768,0.964146772079446
39.094,28.751,0.948420690377093
39.22,28.736,0.930748740923239
39.346,28.721,0.913900296116341
39.471,28.709,0.895295505831363
39.596,28.698,0.877292231872896
39.719,28.688,0.860678611883487
39.842,28.681,0.842974500714744
39.963,28.674,0.825407142695662
40.084,28.669,0.810567526775015
40.204,28.665,0.794590475938915
40.323,28.663,0.779951108505888
40.442,28.662,0.767401461794665
40.559,28.662,0.760039728484232
40.676,28.663,0.748294866136623
40.792,28.665,0.741308468747008
40.908,28.668,0.738683437596729
41.024,28.672,0.73703147135307
41.14,28.677,0.739168934135723
41.256,28.682,0.743879743502805
41.373,28.688,0.754212003573096
41.49,28.696,0.763915093486137
41.607,28.703,0.778503200225589
41.726,28.712,0.791873672054996
41.845,28.721,0.807653302861694
41.964,28.731,0.825707098788992
42.085,28.742,0.841534715375985
42.206,28.754,0.857586955248326
42.328,28.766,0.874019732835453
42.451,28.779,0.888832894222831
42.574,28.793,0.905046905022371
42.698,28.808,0.915184296414675
42.823,28.823,0.93003341041124
42.948,28.839,0.942035021163488
43.075,28.855,0.953808227980007
43.202,28.871,0.967490673203176
43.329,28.888,0.97896911989678
43.457,28.903,0.988808823348682
43.586,28.919,0.997853963151071
43.716,28.933,1
43.846,28.946,1
43.976,28.958,1
44.107,28.968,1
44.238,28.976,1
44.37,28.983,1
44.502,28.989,1
44.634,28.993,1
44.766,28.996,1
44.899,28.998,1
45.032,28.999,1
45.165,28.999,1
45.298,28.999,1
45.431,28.997,1
45.564,28.995,1
45.697,28.993,1
45.831,28.99,1
45.964,28.987,1
46.098,28.984,1
46.232,28.98,1
46.365,28.976,1
46.499,28.972,1
46.633,28.968,1
46.767,28.963,1
46.901,28.959,1
47.035,28.954,1
47.169,28.95,1
47.304,28.945,1
47.438,28.941,1
47.572,28.936,1
47.707,28.932,1
47.841,28.927,1
47.976,28.923,1
48.11,28.918,1
48.245,28.914,1
48.38,28.91,1
48.514,28.906,1
48.649,28.902,1
48.784,28.898,1
48.919,28.895,1
49.054,28.891,1
49.189,28.888,0.990935212089531
49.324,28.885,0.981190899415106
49.459,28.883,0.958067506146991
49.594,28.88,0.929103944636694
49.729,28.878,0.894085953002576
49.865,28.876,0.851271053544812
50,28.875,0.800970418019207
0,29,0.832900266126909
0.13174,28.979,0.787504796076991
0.26321,28.959,0.735405265744835
0.39428,28.938,0.686490132457893
0.52454,28.914,0.63391441730713
0.65338,28.887,0.593044266244446
0.77992,28.86,0.54936853562046
0.90311,28.836,0.513526423843945
1.0218,28.817,0.485297952151698
1.1354,28.805,0.461962367449841
1.2441,28.797,0.444818882625021
1.3497,28.795,0.442935163766123
1.4541,28.796,0.445503817271978
1.56,28.802,0.45331953339078
1.6692,28.813,0.464125310629967
1.7832,28.829,0.493700469795513
1.902,28.85,0.522143947644485
2.0246,28.876,0.559309223172111
2.1499,28.903,0.601224075228352
2.2768,28.931,0.643842049175029
2.4046,28.956,0.686862623190272
2.5328,28.979,0.73557780953761
2.661,29.001,0.779310791500937
2.7892,29.023,0.825505839766179
2.9172,29.045,0.872081176607776
3.0449,29.067,0.914411182664473
3.1724,29.091,0.95220172465449
3.2996,29.115,0.986757008864301
3.4265,29.139,1
3.5531,29.165,1
3.6794,29.19,1
3.8054,29.215,1
3.9311,29.24,1
4.0565,29.265,1
4.1817,29.289,1
4.3066,29.312,1
4.4313,29.334,1
4.5558,29.354,1
4.6801,29.374,0.999400230583589
4.8042,29.392,0.988575492777905
4.9282,29.409,0.984470000794738
5.0521,29.425,0.980659363600892
5.1759,29.439,0.980892145745783
5.2996,29.451,0.978126516787149
5.4232,29.462,0.976753395213545
5.5468,29.472,0.979383176149099
5.6704,29.479,0.984726138666794
5.7939,29.486,0.986748468336909
5.9175,29.491,0.992481845422501
6.0411,29.494,0.996515649498786
6.1647,29.495,1
6.2884,29.495,1
6.4121,29.494,1
6.536,29.49,1
6.6599,29.486,1
6.784,29.479,1
6.9082,29.471,1
7.0325,29.462,1
7.1571,29.451,1
7.2818,29.439,1
7.4067,29.425,1
7.5319,29.41,1
7.6573,29.394,1
7.783,29.377,1
7.9089,29.36,1
8.0351,29.341,1
8.1616,29.322,1
8.2884,29.303,1
8.4155,29.283,1
8.5428,29.264,1
8.6704,29.244,1
8.7983,29.226,1
8.9264,29.208,1
9.0546,29.19,1
9.1831,29.173,1
9.3117,29.157,1
9.4405,29.142,1
9.5693,29.127,1
9.6983,29.113,1
9.8273,29.099,1
9.9564,29.086,1
10.085,29.074,1
10.215,29.061,1
10.344,29.049,1
10.473,29.037,1
10.602,29.025,1
10.731,29.013,1
10.86,29.001,1
10.989,28.988,1
11.118,28.976,1
11.247,28.962,1
11.376,28.949,1
11.505,28.934,1
11.633,28.919,1
11.761,28.904,1
11.89,28.888,1
12.018,28.871,1
12.145,28.853,1
12.273,28.835,1
12.4,28.816,1
12.527,28.797,1
12.654,28.778,1
12.78,28.758,1
12.906,28.738,1
13.032,28.719,1
13.157,28.699,1
13.282,28.68,1
13.407,28.661,1
13.532,28.643,1
13.656,28.626,1
13.779,28.609,1
13.903,28.593,1
14.026,28.578,1
14.149,28.564,1
14.272,28.551,1
14.394,28.54,1
14.516,28.529,1
14.638,28.519,1
14.76,28.511,1
14.881,28.504,1
15.002,28.498,1
15.123,28.494,1
15.244,28.491,1
15.365,28.489,1
15.486,28.488,1
15.606,28.489,1
15.726,28.492,1
15.847,28.496,0.999705044772599
15.967,28.501,1
16.087,28.508,0.998563195666947
16.207,28.516,0.999399757815063
16.327,28.525,1
16.447,28.536,1
16.567,28.549,1
16.687,28.562,1
16.807,28.577,1
16.927,28.592,1
17.047,28.609,1
17.167,28.626,1
17.287,28.644,1
17.408,28.663,1
17.528,28.682,1
17.648,28.702,1
17.769,28.722,1
17.89,28.741,1
18.011,28.761,1
18.132,28.781,1
18.253,28.801,1
18.375,28.821,1
18.496,28.84,1
18.619,28.859,1
18.741,28.878,1
18.864,28.896,1
18.987,28.913,1
19.11,28.929,1
19.233,28.945,1
19.357,28.959,1
19.482,28.972,1
19.607,28.984,1
19.732,28.994,1
19.857,29.003,1
19.983,29.01,1
20.109,29.015,1
20.236,29.019,1
20.362,29.021,1
20.49,29.022,1
20.617,29.021,1
20.745,29.018,1
20.873,29.015,1
21.002,29.01,1
21.131,29.005,1
21.26,28.999,1
